"id","name","club","nation","league","skills","weakFoot","height","weight","attWR","defWR","acceleRATE","bodyType","position","rating","acceleration","sprintspeed","positioning","finishing","shotpower","longshotsaccuracy","volleys","penalties","vision","crossing","freekickaccuracy","shortpassing","longpassing","curve","agility","balance","reactions","ballcontrol","dribbling","composure","interceptions","headingaccuracy","marking","standingtackle","slidingtackle","jumping","stamina","strength","aggression","likes","dislikes","likesRatio","positionRating"
"52275","Marko Lazetic","15009","Serbia","80","2","3","192","80","3","2","Controlled","High & Average","ST","65","77","74","60","69","67","62","61","61","51","47","54","59","51","62","73","71","66","67","63","59","36","69","37","37","47","68","59","66","58","1","0","100.0","66.32000000000001"
"52025","Samuel Sáiz Alonso","101041","Spain","68","4","3","174","68","3","2","Controlled","Average","ST","75","88","87","77","75","77","74","68","75","70","74","69","78","68","80","82","87","77","78","76","68","33","68","31","38","35","71","74","74","56","30","3","90.9090909090909","76.34"
"30732","Sargis Adamyan","31","Armenia","19","4","3","184","78","3","2","Controlled","Average","ST","73","90","87","74","77","72","69","71","60","69","58","44","73","58","57","79","73","72","75","78","65","30","67","49","33","41","73","75","68","66","17","9","65.38461538461539","74.58999999999999"
"49192","Charles De Ketelaere","1325","Belgium","1990","4","4","192","79","3","3","Controlled","High & Average+","ST","80","83","87","79","80","79","76","78","69","80","75","73","78","78","74","80","66","78","85","85","81","70","80","50","70","73","71","85","77","59","16","14","53.333333333333336","80.52000000000001"
"54165","José Luis Sanmartín Mato","243","Spain","53","4","5","192","80","3","2","Lengthy","High & Average+","ST","93","99","99","99","99","99","92","99","99","91","75","83","94","90","93","85","90","95","95","95","95","43","99","40","46","36","99","90","99","80","948","704","57.384987893462466","97.54000000000002"
"44811","Nikos Vergos","111822","Greece","80","2","4","185","77","2","1","Controlled","High & Average","ST","65","80","78","64","66","70","55","56","61","55","31","35","53","44","51","68","60","57","64","58","61","36","80","31","37","37","69","61","65","60","0","3","0.0","65.99000000000001"
"50684","Robert Street","127","England","60","2","3","188","70","3","2","Lengthy","High & Average+","ST","60","74","77","61","59","62","55","51","57","49","31","31","56","37","40","54","51","55","60","58","55","27","64","29","32","40","66","50","73","54","22","2","91.66666666666666","61.540000000000006"
"51405","Aribim Pepple","1923","Canada","14","2","4","185","72","2","2","Controlled","High & Average","ST","57","83","80","54","56","60","51","48","58","40","39","37","43","33","41","70","69","52","55","52","51","28","58","28","36","38","83","66","78","51","2","0","100.0","58.06"
"52308","Aidan Keena","1936","Republic of Ireland","60","2","3","180","68","3","2","Controlled","Average","ST","61","69","69","60","66","61","65","51","53","62","56","40","60","54","48","67","68","56","60","64","50","53","63","28","49","49","65","45","61","50","0","0","0.0","62.27000000000001"
"51332","Michael Frey","34","Switzerland","19","3","4","188","92","3","3","Lengthy","High & Stocky","ST","75","59","63","83","88","83","80","65","71","67","59","35","67","66","62","51","39","77","78","74","78","30","75","38","45","40","63","91","99","87","30","12","71.42857142857143","79.08"
"53609","Mariano Peralta Bauer","1013","Argentina","353","3","3","176","75","2","1","Controlled","Average","ST","65","78","81","65","65","67","50","52","58","47","45","35","61","52","46","63","62","64","65","60","64","33","68","40","43","42","69","69","68","69","0","0","0.0","65.63000000000001"
"51027","Gyeong Min Kim","982","Korea Republic","83","2","3","185","78","2","2","Controlled","High & Average","ST","59","88","94","60","59","56","45","37","43","40","34","32","42","28","34","75","53","60","60","62","49","23","57","45","25","26","65","62","66","31","0","0","0.0","60.57000000000001"
"29224","Alexander Søderlund","1463","Norway","41","2","4","187","86","2","2","Controlled","High & Average","ST","66","61","61","68","65","75","63","65","65","53","53","61","60","53","51","50","51","66","65","62","69","52","71","42","39","38","76","62","82","75","3","1","75.0","67.03999999999999"
"54302","Marko Arnautovic","44","Austria","31","5","4","192","83","3","1","Lengthy","High & Average","ST","96","99","99","94","99","99","99","95","95","95","99","94","99","95","97","84","95","96","99","96","96","49","99","52","54","51","94","95","99","95","292","114","71.92118226600985","97.82"
"29451","Chris Kane","100804","Scotland","50","2","3","181","76","3","3","Controlled","Average","ST","60","77","78","54","57","70","49","54","40","27","43","42","57","56","49","66","72","57","57","54","50","38","68","47","46","50","76","80","78","87","5","5","50.0","61.4"
"29918","Orhan Ademi","110750","Switzerland","330","2","3","188","86","2","3","Lengthy","High & Average","ST","64","68","73","62","68","64","55","53","55","53","40","46","60","55","47","55","55","58","61","59","60","31","69","32","29","41","74","63","85","63","1","1","50.0","64.8"
"46689","Roko Šimic","191","Croatia","80","2","3","190","76","2","2","Lengthy","High & Average","ST","63","69","79","62","63","70","63","62","68","55","56","43","63","53","53","58","53","50","65","63","57","28","64","27","31","36","60","63","73","70","4","0","100.0","64.35"
"26277","Harry Kane","18","England","13","3","5","188","89","3","3","Lengthy","Unique","ST","89","75","77","98","99","96","86","99","99","87","80","65","84","85","82","68","71","92","84","83","92","44","85","50","36","38","79","83","83","80","1019","412","71.20894479385046","89.99000000000001"
"50254","Samuel Eto'o","112658","Cameroon","2118","4","5","179","75","3","1","Controlled","Lean","ST","91","94","93","99","99","94","90","97","93","86","77","85","85","73","80","96","86","93","90","99","93","48","83","50","48","43","90","89","79","77","1117","167","86.99376947040498","93.01000000000002"
"52983","Shihao Wei","116361","China PR","2012","3","3","178","65","3","1","Explosive","Lean","ST","68","95","93","59","70","72","70","61","58","68","64","67","65","58","67","84","64","67","63","73","68","43","70","41","33","47","74","85","57","56","0","1","0.0","69.11"
"29166","Mickaël Le Bihan","110569","France","17","3","3","185","85","3","3","Lengthy","High & Average","ST","70","66","50","75","71","78","69","68","69","62","56","63","62","55","59","64","64","70","71","69","71","60","75","45","48","54","82","64","80","67","1","0","100.0","71.03"
"50080","Apostolos Giannou","1415","Australia","1990","3","4","185","79","3","2","Lengthy","High & Average","ST","76","71","80","78","73","78","66","68","74","65","50","51","68","60","62","73","68","70","72","70","72","42","88","42","55","50","80","80","92","63","2","0","100.0","75.76"
"52319","Rauno Sappinen","114004","Estonia","66","2","3","177","73","3","2","Controlled","Average","ST","63","70","60","67","67","58","56","55","63","43","31","32","61","40","37","60","80","66","65","58","62","25","68","23","18","32","70","49","64","34","2","2","50.0","64.04"
"35234","Ethan Zubak","114162","United States","39","2","3","183","75","2","2","Controlled","Lean","ST","59","61","60","61","60","61","53","54","60","43","42","32","53","33","38","63","53","58","60","56","58","25","63","15","26","27","72","68","73","48","1","0","100.0","60.099999999999994"
"26517","Zlatan Ibrahimović","47","Sweden","31","5","4","195","102","2","1","Lengthy","Unique","ST","82","63","69","92","92","90","85","99","88","83","71","74","77","72","79","67","51","77","85","75","90","20","82","28","37","24","77","34","85","84","1162","120","90.6396255850234","84.22999999999999"
"46529","Mohamed Sankoh","1909","Netherlands","10","3","3","180","78","2","2","Controlled","Average","ST","62","84","81","64","67","59","56","57","48","54","41","38","56","36","47","74","77","55","61","63","55","27","60","21","28","28","65","46","64","25","5","4","55.55555555555556","63.419999999999995"
"50108","Sang Bin Jung","974","Korea Republic","1990","4","3","175","72","3","3","Explosive","Average","ST","76","99","99","78","76","70","62","60","59","65","62","59","67","63","67","93","84","71","72","78","70","38","78","36","33","38","80","75","73","77","9","1","90.0","75.92999999999999"
"28926","Aaron Greene","306","Republic of Ireland","65","3","3","177","79","3","3","Controlled","Average","ST","62","88","91","63","58","63","53","51","58","56","50","50","60","51","57","71","63","53","61","59","54","40","62","34","44","50","51","70","73","65","2","1","66.66666666666666","62.930000000000014"
"53678","Charlis Ortiz","112914","Venezuela","1014","2","4","181","80","3","2","Lengthy","Average","ST","66","76","73","61","74","73","73","61","70","46","29","50","55","39","30","61","60","69","50","60","49","18","76","18","23","25","62","53","75","35","3","0","100.0","67.47000000000001"
"54098","Timo Werner","112172","Germany","19","4","5","180","76","3","2","Explosive","Unique","ST","96","99","99","99","99","99","91","99","96","90","88","74","99","76","90","99","94","98","98","99","92","52","99","54","28","27","90","96","76","75","636","76","89.32584269662921","97.43"
"52717","Kylian Mbappé","73","France","16","5","4","182","73","3","1","Controlled","Unique","ST","93","99","99","94","95","90","84","85","82","88","83","73","90","75","85","95","83","95","93","95","90","49","82","32","45","50","81","92","80","67","1272","21813","5.510071474983755","91.7"
"37309","Charbel Gomez","1816","Benin","17","2","2","183","75","2","2","Controlled","Average","ST","59","85","84","60","66","60","65","48","53","45","50","47","40","35","65","77","46","49","62","69","45","19","45","16","26","31","57","36","50","35","3","0","100.0","60.14"
"46006","Guillermo Paiva","101108","Paraguay","1003","2","3","181","77","2","2","Controlled","Average","ST","65","59","67","64","73","62","64","65","69","42","33","45","64","48","38","55","61","61","62","68","54","27","71","25","30","35","72","48","72","34","2","0","100.0","66.33000000000001"
"54141","Ferrán Torres García","241","Spain","53","5","4","184","77","3","2","Controlled","Lean","ST","94","99","96","99","97","99","97","86","90","97","93","71","95","92","89","99","91","96","98","98","96","46","99","47","32","38","99","90","89","75","756","137","84.65845464725645","97.05999999999999"
"48103","Jakob Kolb","2017","Austria","80","2","3","186","75","2","2","Controlled","High & Average+","ST","56","70","75","53","60","55","51","53","62","47","39","45","51","32","46","60","56","42","57","52","49","20","61","25","26","30","61","47","60","35","0","0","0.0","56.67999999999999"
"51917","Randy Nteka","468","France","53","3","3","189","75","2","2","Controlled","High & Average","ST","72","83","80","72","70","74","69","64","73","67","56","51","69","65","57","77","78","68","73","71","66","71","75","45","63","69","80","78","87","77","2","0","100.0","73.03999999999999"
"51826","Adam Taggart","111399","Australia","351","3","3","183","69","3","2","Controlled","Average","ST","69","90","91","69","67","70","68","72","62","65","59","55","66","55","68","82","64","66","74","66","75","53","67","34","42","47","65","76","72","55","3","2","60.0","70.56"
"27187","Lucas Pérez Martínez","1968","Spain","53","4","4","180","73","2","1","Controlled","Average","ST","78","85","86","81","79","81","80","79","82","79","74","77","78","69","82","71","68","80","78","78","76","46","72","29","28","39","65","64","67","67","105","6","94.5945945945946","78.64000000000001"
"28110","Ola Kamara","688","Norway","39","3","3","184","81","2","2","Controlled","Average","ST","72","78","84","73","73","74","68","75","74","63","54","52","67","48","61","73","69","72","70","64","70","42","73","43","28","34","84","78","79","69","3","2","60.0","72.73"
"51648","Randal Kolo Muani","1824","France","19","4","3","187","73","2","2","Controlled","High & Average+","ST","84","98","91","86","87","80","70","71","70","73","56","60","88","72","84","91","63","80","87","98","83","44","89","37","37","36","91","73","77","36","513","61","89.37282229965156","85.94"
"45114","Steffen Lie Skålevik","112199","Norway","41","2","3","180","75","3","2","Controlled","Average","ST","63","78","79","64","63","65","61","49","60","54","52","43","55","43","60","60","65","61","61","62","61","26","66","29","29","35","70","62","61","54","1","0","100.0","63.76"
"27292","Cristhian Stuani","110062","Uruguay","53","4","3","186","76","3","1","Lengthy","High & Average","ST","77","74","76","77","80","82","75","73","90","69","68","57","72","65","66","64","60","74","72","70","76","44","86","49","57","57","92","79","88","77","21","11","65.625","77.69999999999999"
"52355","Alexander Johansson","112072","Sweden","56","2","2","189","79","2","2","Controlled","High & Average","ST","62","78","80","65","63","60","50","45","50","58","55","38","60","48","49","68","62","58","62","64","60","56","59","46","62","63","58","61","70","57","0","0","0.0","63.03"
"33081","Julien Ngoy","110724","Belgium","4","3","3","185","88","2","1","Controlled","High & Stocky","ST","68","87","93","62","66","72","60","47","64","59","58","43","63","53","45","69","70","66","72","72","59","25","67","31","26","37","55","77","81","33","4","0","100.0","69.42999999999999"
